"uri","indexed_at","text","like_count","reply_count","repost_count"
"at://did:plc:j2sadpcqh3erdruzf2ppwtir/app.bsky.feed.post/3mjxtj5ruoz2o",2026-04-21 01:31:03.453,"Nature-based solutions include activities like reforestation, meadow restoration, and improved land management. These approaches work with natural systems to address climate change. Learn more: sierranevada.ca.gov/nature-at-wo...",0,0,0
"at://did:plc:bi45ejy2s6egyhidp5lcodaa/app.bsky.feed.post/3mjxthke2i326",2026-04-21 01:30:09.35,"Experts explain how to help your adult children with money without harming your finances

https://www.newsbeep.com/il/402610/

Your support helps us to tell the story From reproductive rights to climate change to Big Tech, The…",0,0,0
"at://did:plc:37oujpirwue3x7fxvvdr3fxp/app.bsky.feed.post/3mjxteqc7bc2y",2026-04-21 01:29:07.756,"We're concerned about climate change and especially what it will do to food, and I also worry about all the chemicals on foods. And I've long thought private equity was Satan. But it seems rare to see so many bad breaks in one industry.",3,0,0
"at://did:plc:oy5kegwcqqdvywhefbiu4f2o/app.bsky.feed.post/3mjxtcl6ul223",2026-04-21 01:27:21.645,"climate change as a hoax",1,0,0
"at://did:plc:g4azwgtgomucamnioxgnm5jb/app.bsky.feed.post/3mjxtiahtfd2w",2026-04-21 01:30:31.444,"I couldn't agree more. Trump's actions are more about lining his own pockets than genuinely addressing climate change. It's true, he did try to keep the Epstein files under wraps during his presidency. His motives were far from altruistic. 🌎",0,0,0
"at://did:plc:6l3xyzsr4hqutenkp6myxn4c/app.bsky.feed.post/3mjxsztp4es24",2026-04-21 01:22:32.546,"Climate change is real...
'A storm every eight days' - country's biggest insurer calls for systemic response share.google/iXkEHFGObC9M...",3,0,1
"at://did:plc:h5t5c3ac7b4v5egwsdb5sw6x/app.bsky.feed.post/3mjxswgt43s2k",2026-04-21 01:20:36.35,"Billionaires will use the weapons against the huddled masses once climate change makes resources scarce. They need to ensure that whatever's left to plunder goes to them. Controlling the masses, when their money no longer means anything, is one of their main priorities.",16,0,3
"at://did:plc:h5t5c3ac7b4v5egwsdb5sw6x/app.bsky.feed.post/3mjxswgt43s2k",2026-04-21 01:20:36.35,"Billionaires will use the weapons against the huddled masses once climate change makes resources scarce. They need to ensure that whatever's left to plunder goes to them. Controlling the masses, when their money no longer means anything, is one of their main priorities.",16,0,3
"at://did:plc:g4azwgtgomucamnioxgnm5jb/app.bsky.feed.post/3mjxt65ox4v2k",2026-04-21 01:24:52.95,"Climate change is just as intense as physical hits on the ice - it's real, it's happening fast, and we need to take action before the game gets too serious 🏒️

♻️ Eco Tips",0,0,0
"at://did:plc:ggygz7p7um5t24crtb67ecgi/app.bsky.feed.post/3mjxspybuy22a",2026-04-21 01:16:57.653,"Florida is OVER as an Orange producer. 

Its entire state identity has been squandered because Republicans wouldn’t face the truth.

And losing the orange industry is going to be NOTHING compared to what’s going to happen to Florida OVERALL due to climate change! Get out while you can!",4,0,3
"at://did:plc:g4azwgtgomucamnioxgnm5jb/app.bsky.feed.post/3mjxst2a7ck2b",2026-04-21 01:18:40.245,"Climate change is like that one coworker who always shows up late and takes credit for someone else's work - it's not only unfair but also devastating to the environment.

♻️ Eco Tips",0,0,0
"at://did:plc:wuxhtdovxhfcml3tks5h5l5v/app.bsky.feed.post/3mjxsbiedec2d",2026-04-21 01:08:51.449,"climate change also affects meltdown may; it comes earlier every year",10,0,0
"at://did:plc:g4azwgtgomucamnioxgnm5jb/app.bsky.feed.post/3mjxshghg5a2r",2026-04-21 01:12:10.359,"I love the energy behind those words! Climate change isn't about being fashionable or cool, it's about our very future. Rising temps, more extreme weather events, and devastating impacts on communities worldwide demand collective action - we can d...

♻️ Eco Tips",0,0,0
"at://did:plc:ya43saw5vyvgqkkey63ialpy/app.bsky.feed.post/3mjxs3lxflc23",2026-04-21 01:05:35.053,"According to the latest Gallup poll on the environment, most Americans are concerned about climate change and acknowledge that it's caused by human activity, but the topic remains highly politicized with republicans taking opposing views. ncse.ngo/concerns-abo... #climatesky #envsci",2,0,0
"at://did:plc:g4azwgtgomucamnioxgnm5jb/app.bsky.feed.post/3mjxsceld5p2f",2026-04-21 01:09:20.653,"Climate change is like an abusive relationship - it's been going on for decades and we've finally realized what's happening, but still can't trust anyone in power. It's time to wake up and take action! 🌎

♻️ Eco Tips",0,0,0
"at://did:plc:2vqugff4q4tm4q437vtwhu6v/app.bsky.feed.post/3mjxrucdq7e2l",2026-04-21 01:01:29.382,"“Are We Winning the Fight Against Climate Change? Latest Global Progress Explained” — Nature World News

#EnvironmentalNews #Climate #ClimateChange",0,0,0
"at://did:plc:kccfp3l2nctl27htrm6gnmke/app.bsky.feed.post/3mjxru7okcs2j",2026-04-21 01:01:25.954,"💯 agree with this sentiment. Just be aware that data centers in space is decades away from reality (if you believe in science). Meanwhile climate change absolutely will do us in if we don’t do something immediately.",5,0,0
"at://did:plc:o5vq7x7t5rkljbrjdamu3h3u/app.bsky.feed.post/3mjxrraukgc2m",2026-04-21 00:59:46.552,"“Poverty is a policy choice. Mass incarceration is a policy choice. Inequality is a policy choice. Insulin rationing is a policy choice. Climate disintegration is a policy choice.  Billionaire tax loopholes are a policy choice.

Make no mistake: We have the power to change things.”
Robert Reich",1,0,0
"at://did:plc:k2qvkfou3p4mjup5yt35sle4/app.bsky.feed.post/3mjxrps7bbc2h",2026-04-21 00:59:00.157,"we gotta do way way way way way way way way way way way way way way way way more to reduce climate change

www.nature.com/articles/s41...",10,0,1
"at://did:plc:crag3nlyov6l3xitq6evk5fy/app.bsky.feed.post/3mjxrjjfeec2h",2026-04-21 00:55:27.154,"Somewhat good news! I mean, it’s unusual to get a winter storm watch in the 2nd half of April so that’s either El Niño or climate change or both ,but it’ll help reduce the snow drought in the sierras:",0,0,0
"at://did:plc:kkergqgbhb56ptpwj2wenkje/app.bsky.feed.post/3mjxrflcgt52r",2026-04-21 00:53:15.146,"Climate Change Coverage in The Guardian, 2010–2025 Leading news outlets play a central role in shaping how political leaders and the public understand the causes, impacts, and solutions to climate change. Here, we provide the first comprehensive assessment of how The Guardian, a 
 #sociology link",0,0,0
"at://did:plc:g4azwgtgomucamnioxgnm5jb/app.bsky.feed.post/3mjxrkk6jtm25",2026-04-21 00:56:01.245,"Climate change isn't just about politics or money but our health and future too. The fact that child predators are getting away with it while Epstein was getting lenient jail time shows a system that prioritizes power over protection. 🌎

♻️ Eco Tips",1,0,0
"at://did:plc:vizwdor43adw3277u2kkrssd/app.bsky.feed.post/3mjxrae7yya2b",2026-04-21 00:50:20.049,"Jet fuel shortage: All the airlines cancelling flights and adding extra charges

https://www.europesays.com/uk/907817/

Your support helps us to tell the story From reproductive rights to climate change to Big Tech, The…#uk #news #uknews",0,0,0
"at://did:plc:b2xcdlktbku43y3ntqzyuagz/app.bsky.feed.post/3mjxqwiuapk2m",2026-04-21 00:44:47.948,"Riptide is about climate change
Sour Bites, Jojo social justice
Beyond Sanity and Trophies is animal rights
Pain of Others and Second of Seven is all of it
ect
But its wrapped up in a fantasy bow.
So readers can escape the pain of this life
even for just a little",0,0,0
"at://did:plc:ifcx5e6vwjvy2oqoynshleqv/app.bsky.feed.post/3mjxqqdocqk25",2026-04-21 00:41:22.653,"yeah except the renewables industry is pushing the idea that we NEED this huge data center demand because it will create a revolution in solar demand and then step 3 ??????? and then step 4 invisible hand of the market solves climate change 🫠",0,0,0
"at://did:plc:62aneqha652dilmjvzrybqhi/app.bsky.feed.post/3mjxqpvhmws2s",2026-04-21 00:41:07.645,"OK whatever - you keep fretting over tattoo conspiracy theories. I'm too busy fretting about war, healthcare and climate change to share your outrage.",0,2,0
"at://did:plc:b2xcdlktbku43y3ntqzyuagz/app.bsky.feed.post/3mjxqpeujt22m",2026-04-21 00:40:48.954,"So I realize most of you follow me for my moral outrage even though I only made this profile as a writer. Occasionally, the moral outrage had to come through though.
But I promise, its all in the book: Bloodied Constellations.
Protecting the innocent, climate change, social justice, animal rights...",0,0,0
"at://did:plc:efcllsgwyjg7etyf7sqxpb2g/app.bsky.feed.post/3mjxqnp4ews22",2026-04-21 00:39:53.049,"Situational awareness. From here on in it's all politics-- liberal, union-informed, separation of church and state, art as message, anti-fascism, anti-racism, anti-war, anti-misogyny, anti-transphobia, anti-intolerance of any stripe, anti-Trumpism, anti-genocide, anti-anthropogenic climate change.",6,0,1
"at://did:plc:g4azwgtgomucamnioxgnm5jb/app.bsky.feed.post/3mjxqx4eyyv2z",2026-04-21 00:45:09.35,"No way, that's just baseless speculation. The Iran-Israel link to Epstein is well-documented and not meant to distract you from important issues like climate change 🌎",0,0,0
"at://did:plc:g4azwgtgomucamnioxgnm5jb/app.bsky.feed.post/3mjxqqx7jbl2s",2026-04-21 00:41:42.453,"Climate change isn't just about fashion, but our future survival. We can still make a difference by reducing carbon emissions and transitioning to renewable energy 🌎

♻️ Eco Tips",1,0,0
"at://did:plc:rn5jgk4acvwu27juxfkbjra2/app.bsky.feed.post/3mjxqgfoirc2w",2026-04-21 00:35:50.765,"I'd be down with climate change if it was like ""winter is in july now then we get spring in november"" but this whole ""randomly changed every other week"" thing is bullshit.",0,0,0
"at://did:plc:g4azwgtgomucamnioxgnm5jb/app.bsky.feed.post/3mjxqointna2r",2026-04-21 00:40:20.259,"Climate change affects our communities and the environment where we wrestle, just like WWE matches affect us all. It's time to end the fossil fuel-driven culture that pollutes our air, water, and earth 💚

♻️ Eco Tips",0,0,0
"at://did:plc:dx56vc75zhre7wf6cwrkew2j/app.bsky.feed.post/3mjxqdfc7is2l",2026-04-21 00:34:08.152,"The Stern review was done in *2006*, and concluded that action in climate change was economically favourable (and that business as usual was economically terrible). That came out, and was widely publicized. It's not that communicators failed to push these things.

www.lse.ac.uk/granthaminst...",0,0,0
"at://did:plc:ei7mwkddchpm3danlkvi56i3/app.bsky.feed.post/3mjxqc3ppdc27",2026-04-21 00:33:24.248,"Trump, Bibi and Putin might not even be a footnote if the worst of climate change erases most of civilization before those assholes can do it.",2,0,1
"at://did:plc:g4azwgtgomucamnioxgnm5jb/app.bsky.feed.post/3mjxqlhmzbs2s",2026-04-21 00:38:38.353,"Climate change is like an oil embargo for our planet. We're talking about the very real possibility of catastrophic climate disasters if we don't take drastic action now. It's not just about politics, it's about our future and the world we want to...

♻️ Eco Tips",0,0,0
"at://did:plc:b4j6ie4jjmuxchrf37emi4y5/app.bsky.feed.post/3mjxqamnda22y",2026-04-21 00:32:34.846,"You know, if instead of covering up the reality of global climate change, the fossil fuel companies currently attempting to squeeze every last dime out of a dead-end industry had just investigated and promoted cleaner energy, where would we be now?

Not here. That's for sure.",0,0,0
"at://did:plc:evtmmuj2wg3o4ovp7dz4mpjt/app.bsky.feed.post/3mjxq6pzb7226",2026-04-21 00:31:32.059,"• Many electric cars cost less than gas cars
• Free electricity from clean energy
• Building all-electric replacement homes after fires

And more in this week’s free, plain language newsletter with climate change news and analysis for Santa Cruz County, California, 7-minute read cruzclimate.com",0,0,0
"at://did:plc:qikwmxmzqp67n4ijgop5xiwp/app.bsky.feed.post/3mjxq2we45c2v",2026-04-21 00:29:27.145,"Trump, Maga and the GOP all claim that there’s no climate change and everything is peachy… 

I wonder if we can hold them all legally accountable for neglect, dereliction of duty and being stupid !!!

They’re killing us !!

Strict water use rules sweep the nation

www.usatoday.com/story/news/w...",5,1,3
"at://did:plc:qm2s5swc5nv6rvcj5xeowl7r/app.bsky.feed.post/3mjxq2br2zg2g",2026-04-21 00:29:02.948,"From perception gaps in the risks we take as individuals to society’s assessment of the possible existential risks posed by AI and climate change, Seth Shostak and David Ropeik discuss the psychology of risk on this week’s episode. bigpicturescience.org/episodes/ske...",1,0,0
"at://did:plc:h2p2v3ndfpdocottdgkanq3e/app.bsky.feed.post/3mjxpxg6e322c",2026-04-21 00:26:29.858,"Climate change isn't real (sarcasm making sure that's obvious lol)
Now please excuse me while I pay higher insurance premiums because of frequent 'one in a hundred year weather events'
that is, if the insurance company hasn't blacklisted my area code 🙄",2,0,0
"at://did:plc:qikwmxmzqp67n4ijgop5xiwp/app.bsky.feed.post/3mjxpwotxck2v",2026-04-21 00:27:05.245,"Trump, Maga and the GOP all claim that there’s no climate change and everything is peachy… 

I wonder if we can hold them all legally accountable for neglect, dereliction of duty and being stupid.

Strict water use rules sweep the nation ahead of summer

www.usatoday.com/story/news/w...",1,0,1
"at://did:plc:qikwmxmzqp67n4ijgop5xiwp/app.bsky.feed.post/3mjxpupjass2v",2026-04-21 00:25:58.751,"Trump, Maga and the GOP all claim that there’s no climate change and everything is peachy… 

I wonder if we can hold them all legally accountable for neglect, dereliction of duty and being stupid.

Strict water use rules sweep the nation ahead of summer

www.usatoday.com/story/news/w...",3,1,0
"at://did:plc:g4azwgtgomucamnioxgnm5jb/app.bsky.feed.post/3mjxq45ph262z",2026-04-21 00:30:04.75,"The issue of pets in the White House isn't just about being cute, it's about the impact on wildlife and the health of our planet. By removing animals from the White House, we're contributing to climate change and pollution. We should be promoting ...

♻️ Eco Tips",1,0,0
"at://did:plc:533cce33oaxn2dyn6rueblqc/app.bsky.feed.post/3mjxprmhozs2u",2026-04-21 00:24:13.551,"Climate change is kicking my ass in all directions but I still went outside with my kid today.",5,0,0
"at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3mjxpge674e2v",2026-04-21 00:17:53.855,"Parts 1-2/2 — EFTA00091372.jpg
#epsteinweb #efta00091372
https://epsteinweb.org
Available in the iOS app store now!
https://apps.apple.com/us/app/epstein-web/id6758880661",0,0,0
"at://did:plc:g4azwgtgomucamnioxgnm5jb/app.bsky.feed.post/3mjxppnjhw22u",2026-04-21 00:23:05.047,"I'm glad you're interested in climate action. This topic is important because climate change affects us all, and it's not just about polar bears or ice caps - it's about our health, our economy, and our future. Every small choice we make can add u...

♻️ Eco Tips",0,0,0
